accounts_opened,bankruptcies,collections,credit_history,credit_inquiries_last_6_months,judgements,past_due_accounts,open_accounts,card_utilization,tax_liens,high_credit_limit,annual_income,historical_result
10,0,4,142,15,0,0,17,0.485,0,57664,13000,TRUE
2,0,2,167,3,0,0,1,0,0,11624,33000,TRUE
5,0,0,238,1,0,0,7,0.683923,0,77375,230000,TRUE
3,0,0,165,2,0,0,7,0.636411,0,35922,23000,TRUE
2,0,1,142,1,0,0,1,0.943333,0,300,32000,FALSE
3,0,0,33,4,0,0,2,0,0,44898,10000,TRUE
2,0,15,436,3,0,0,1,0,0,12700,20136,TRUE
3,0,1,62,2,0,0,3,1.02125,0,11409,2200,TRUE
2,0,1,209,0,0,0,2,0.806667,0,25441,70000,TRUE
3,0,2,186,0,0,0,0,0,0,0,38000,FALSE
4,0,5,90,3,1,0,5,1.01586,0,25079,39262,TRUE
8,0,5,177,0,0,0,2,0.67,0,87586,15000,TRUE
7,0,2,111,1,0,0,7,0.581176,0,29427,55000,TRUE
2,0,0,115,1,0,0,8,0,0,31561,32000,TRUE
0,0,4,179,0,0,0,3,0,0,13583,98700,TRUE
9,0,0,117,5,0,0,11,0.732727,0,27740,1040,TRUE
0,0,3,263,3,0,0,0,0,0,0,24000,FALSE
3,0,0,254,0,0,0,5,0.344151,0,48500,31680,TRUE
6,0,0,61,1,0,0,8,0.697321,0,98208,100000,TRUE
1,0,2,218,0,0,0,4,0,0,6918,35000,TRUE
2,0,3,82,2,0,0,2,0,0,1288,19000,TRUE
2,0,0,142,0,0,0,19,0.85057,0,110830,30000,TRUE
3,1,4,321,0,0,0,2,1.40667,0,23869,60000,FALSE
6,0,0,356,6,0,0,9,0.91861,0,6773,27000,TRUE
5,0,0,47,1,0,0,12,0.584731,0,39050,15000,TRUE
6,0,0,321,0,0,0,6,0.407917,0,314200,50000,TRUE
4,0,0,120,0,0,0,25,0.721737,0,558347,110000,TRUE
4,1,0,241,0,0,1,5,0.550261,0,54151,38396,TRUE
1,0,0,83,0,0,0,1,0,0,9849,30000,TRUE
7,0,5,445,6,0,0,7,0.737288,0,18853,24000,TRUE
4,0,3,249,1,0,1,23,0.819,0,97774,32000,TRUE
3,0,1,162,0,0,0,9,0.480782,0,64194,40000,TRUE
1,0,1,124,1,0,0,0,0,0,0,24000,TRUE
2,0,0,182,0,0,0,9,0.222804,0,141966,71000,TRUE
6,0,3,123,1,0,0,13,0.264678,0,36147,27789,TRUE
1,0,1,127,1,0,0,6,0.980333,0,45762,43000,TRUE
5,0,0,356,2,0,0,8,0.409319,0,282202,68000,TRUE
10,0,1,235,2,0,0,11,0.829674,0,18286,50000,TRUE
4,0,1,190,2,0,0,3,0.0195652,0,2300,44000,TRUE
1,0,1,39,2,0,0,0,0,0,0,15000,FALSE
4,0,0,178,2,0,0,4,0.443077,0,41778,72176,TRUE
3,0,0,87,0,0,0,5,0.923973,0,32200,1200000,TRUE
4,0,6,60,7,1,0,8,0.656667,0,48960,28000,TRUE
0,0,0,102,0,0,0,1,0,0,78551,40000,TRUE
16,0,0,392,9,0,0,9,0.177651,0,126480,92600,TRUE
1,0,3,334,3,0,0,1,0,0,24796,24840,TRUE
1,0,5,89,1,0,0,0,0,0,0,20000,FALSE
2,0,3,155,2,0,0,3,0,0,8646,25000,FALSE
2,0,0,79,2,0,0,2,0,0,14202,22000,TRUE
4,0,4,155,6,0,0,5,0.983333,0,37260,70000,TRUE
20,0,0,193,5,0,1,19,0.876738,0,428172,99999,TRUE
4,0,0,211,3,0,0,6,0,0,10013,20000,TRUE
3,0,1,57,1,0,0,6,0,0,13750,39000,TRUE
2,0,0,173,0,0,0,3,0.3416,0,56962,106000,TRUE
3,0,0,77,0,0,0,2,0,0,194402,19000,TRUE
17,0,0,263,4,0,2,17,1.00843,0,421218,87821,TRUE
9,0,0,68,10,0,0,38,0.222814,0,179500,73000,TRUE
10,0,4,219,0,0,0,8,1.15913,0,148640,56000,TRUE
6,0,0,58,0,0,0,10,0.37835,0,247890,45000,TRUE
5,0,1,190,0,0,1,4,1.25086,0,5650,38000,FALSE
6,0,0,15,0,0,0,3,0.0239437,0,9640,73325,TRUE
1,0,5,140,0,0,0,1,0,0,10090,3000,TRUE
5,0,1,112,3,0,0,8,0.501667,0,14720,16098,TRUE
0,0,0,179,0,0,0,0,0,0,0,54000,FALSE
3,0,1,57,2,0,0,5,0.855,0,21306,19000,TRUE
7,0,0,234,0,0,0,15,0.366474,0,108466,38000,TRUE
1,0,3,304,1,0,0,1,0,0,21259,45000,TRUE
2,0,0,89,1,0,0,10,0.193905,0,134301,35000,TRUE
5,0,0,110,1,0,0,14,0.408713,0,79537,54000,TRUE
4,0,2,139,3,0,0,7,0.815714,0,20896,39000,TRUE
5,0,0,265,2,0,0,4,0.212979,0,32598,60000,TRUE
16,1,0,319,9,0,0,12,0.492265,0,46151,70773,TRUE
1,0,2,144,1,0,0,6,1.11833,0,15595,26000,FALSE
8,0,0,267,0,0,0,10,0.71098,0,29070,44000,TRUE
0,0,0,344,0,0,0,2,0.1192,0,168459,45000,TRUE
7,0,0,106,6,0,0,10,0.602767,0,62118,27000,TRUE
6,0,2,86,0,0,2,5,1.25364,0,103758,40000,FALSE
2,0,3,130,2,0,0,3,0.127563,0,21450,60000,TRUE
1,0,0,122,0,0,0,3,1.00762,0,16800,50000,TRUE
10,0,0,117,1,0,1,2,0,0,1702,20000,TRUE
8,0,2,163,0,0,0,8,0,0,39933,22000,TRUE
6,0,0,179,4,0,0,8,0.648305,0,58945,45000,TRUE
13,0,0,422,7,0,0,25,0.541036,0,55471,40000,TRUE
5,0,0,395,0,0,0,10,0.199643,0,135759,97800,TRUE
8,0,0,198,4,0,0,24,0.396506,0,203722,97850,TRUE
1,0,4,112,6,0,0,3,0.604784,0,28816,45000,TRUE
3,0,1,106,2,0,0,5,0.457,0,18671,70000,TRUE
4,0,1,172,7,0,0,5,0.709868,0,21110,40000,TRUE
3,0,9,135,2,0,0,2,1.0625,0,400,45336,FALSE
3,0,4,306,1,0,2,3,1.154,0,95153,47999,FALSE
6,0,0,154,1,0,0,5,0.883636,0,10840,36000,TRUE
2,0,3,387,2,0,0,2,0.9,0,16785,36216,TRUE
13,1,0,118,3,0,0,5,0.996667,0,46538,55000,TRUE
3,0,3,340,1,0,0,3,0.87,0,9053,2000,TRUE
3,0,0,372,1,0,0,5,0.25,0,147901,45000,TRUE
7,0,0,68,0,0,0,7,1.0115,0,37255,24000,TRUE
2,0,4,83,0,0,1,1,0,0,16364,38400,FALSE
4,0,0,112,3,0,0,10,0.803387,0,83325,80000,TRUE
7,0,0,251,1,0,0,14,0.339399,0,178237,24000,TRUE
5,0,0,110,3,0,0,18,0.600121,0,118148,35000,TRUE
2,0,0,103,0,0,0,4,0,0,28706,32000,TRUE
0,0,1,132,0,0,0,0,0,0,0,21950,FALSE
2,0,5,42,0,0,0,1,0,0,15243,27000,TRUE
5,0,0,306,0,0,0,7,0.567046,0,67694,190000,TRUE
4,0,8,172,5,0,0,4,0,0,11357,85000,TRUE
0,0,1,271,0,0,0,1,0,0,2880,27000,TRUE
9,0,0,72,2,0,0,16,0.193172,0,58860,30000,TRUE
3,0,0,70,3,0,0,4,0.681111,0,53341,75000,TRUE
2,0,0,110,0,0,0,11,0.122554,0,151666,40000,TRUE
5,0,0,354,0,0,0,8,0.297792,0,72357,45000,TRUE
0,0,1,53,2,0,0,0,0,0,0,30000,FALSE
9,0,4,145,1,0,0,13,0,0,55688,10000,TRUE
11,0,0,133,3,0,0,8,0.420901,0,42690,40000,TRUE
5,0,2,104,3,0,0,5,0.955,0,20235,27000,TRUE
5,0,0,185,3,0,0,5,0.812,0,39584,33000,TRUE
4,0,1,189,2,0,0,5,0,0,39535,35,TRUE
1,0,0,49,2,0,0,3,0.78449,0,20176,36000,TRUE
3,0,5,188,6,0,0,18,1.14,0,41436,65000,TRUE
7,0,0,4,37,0,0,7,0.634944,0,39197,87000,TRUE
2,0,1,69,0,0,0,9,0,0,23655,7200,TRUE
1,0,0,156,5,0,0,3,0.89749,0,29480,65000,TRUE
1,0,0,11,1,0,0,0,0,0,0,0,TRUE
6,0,0,235,1,0,0,7,0.701479,0,132983,25000,TRUE
7,0,0,361,2,0,0,13,0.687675,0,170031,65000,TRUE
3,0,0,50,0,0,0,3,0.773158,0,16940,30000,TRUE
2,0,0,93,1,0,0,2,0.606667,0,600,20100,TRUE
2,0,2,130,0,1,0,2,0,0,8200,29000,TRUE
8,0,0,24,1,0,0,9,0.9612,0,14751,35000,TRUE
0,0,2,253,1,0,1,1,0,0,24305,20000,FALSE
4,0,4,129,3,0,0,6,1.49778,0,25410,28800,TRUE
4,0,2,66,2,0,0,5,0.941282,0,26748,65000,TRUE
4,0,0,155,1,0,0,22,0.933827,0,539453,150000,TRUE
5,0,1,406,0,0,0,9,0.939522,0,104234,73371,TRUE
20,0,4,108,4,0,1,11,0,0,49329,47000,TRUE
3,0,0,100,0,0,0,7,0.9602,0,84873,70000,TRUE
1,0,3,235,0,0,0,0,0,0,0,21120,TRUE
3,0,0,379,2,0,0,8,0.0700241,0,188093,178850,TRUE
5,0,1,169,0,0,0,7,0.314141,0,57608,35000,TRUE
1,0,2,120,3,0,0,1,0,0,16050,26000,TRUE
5,0,1,89,3,0,0,5,0.8775,0,10700,10000,TRUE
6,0,0,273,0,0,0,8,0.644561,0,105442,41500,TRUE
1,0,1,109,3,0,0,1,1.14267,0,750,30000,FALSE
11,0,0,113,1,0,0,11,0.628426,0,146263,60000,TRUE
2,0,0,30,1,0,0,2,0.67,0,15990,31200,TRUE
3,0,0,9,4,0,0,1,0.985185,0,540,59850,TRUE
1,0,1,112,1,0,0,0,0,0,0,63000,TRUE
3,0,1,123,2,0,0,5,0,0,19600,35000,TRUE
0,0,12,168,0,0,0,0,0,0,0,23000,TRUE
3,0,1,108,2,1,0,2,0.194545,0,5500,40000,TRUE
2,0,0,113,0,0,0,0,0,0,0,7000,FALSE
2,0,4,107,0,0,0,10,0,0,17903,13485,TRUE
2,0,1,445,2,0,0,2,0.608,0,22766,70000,TRUE
1,0,0,33,0,0,0,2,0.859429,0,3500,19000,TRUE
1,0,1,134,0,0,0,5,0.114985,0,139248,65700,TRUE
7,0,0,115,10,0,0,12,0.597619,0,114551,50000,TRUE
2,0,1,100,1,0,0,6,0.591351,0,12954,40000,TRUE
0,0,0,174,3,0,0,6,0,0,18882,25000,TRUE
1,0,0,79,11,0,0,0,0,0,0,60000,TRUE
3,0,1,362,3,0,0,12,0.895217,0,39050,26000,TRUE
4,0,0,111,0,0,0,16,0.183229,0,126494,56400,TRUE
9,0,3,237,1,0,0,8,0.664667,0,179964,65000,TRUE
2,0,0,474,2,0,0,12,0.623309,0,74552,54000,TRUE
4,0,0,185,11,0,0,3,1.088,0,36897,22000,TRUE
5,0,6,200,13,0,0,3,0,0,45126,44358,TRUE
2,0,0,166,0,0,0,4,0.102676,0,566468,145000,TRUE
0,0,1,91,0,0,0,3,0.301176,0,46840,34000,TRUE
1,0,1,277,1,0,1,3,0,0,57018,40000,TRUE
6,0,2,354,7,0,0,13,0.860819,0,350557,56465,TRUE
2,0,0,171,2,0,0,3,0.152453,0,45687,85000,TRUE
3,0,1,49,4,0,0,2,0,0,16176,2000,TRUE
5,0,0,337,1,0,0,8,0.747291,0,423400,125000,TRUE
2,0,2,251,1,0,0,1,0,0,14923,17000,TRUE
8,0,0,47,4,0,0,9,0.341429,0,167585,50000,TRUE
6,0,0,153,1,0,0,14,0.604788,0,122479,80000,TRUE
4,0,0,93,0,0,0,8,0.424531,0,17850,45000,TRUE
1,0,2,75,0,0,0,0,0,0,0,40000,FALSE
8,0,2,182,0,0,1,14,0.965556,0,43555,52000,TRUE
3,0,3,199,1,0,0,3,0.955172,0,1450,60000,TRUE
0,0,2,110,1,0,0,1,0,0,4619,25000,TRUE
2,0,1,77,3,0,0,1,0,0,27165,16000,TRUE
2,0,3,131,8,0,0,2,0,0,40690,18000,TRUE
4,0,1,303,1,0,0,6,0.577233,0,16236,54000,TRUE
28,0,1,176,7,0,0,32,0.271917,0,197926,52000,TRUE
5,0,0,296,1,0,0,10,0.572177,0,40150,47000,TRUE
7,0,1,50,1,0,0,9,1,0,37778,27000,TRUE
0,0,3,94,0,0,0,0,0,0,0,13000,FALSE
11,0,3,170,4,0,0,6,0.478,0,14854,54000,TRUE
2,0,2,177,1,0,0,4,0.781037,0,33518,60000,TRUE
4,0,2,260,0,0,1,8,1.00124,0,114612,84000,TRUE
0,0,8,208,2,0,0,0,0,0,0,36400,FALSE
2,0,2,196,1,0,0,0,0,0,0,51000,FALSE
0,0,0,303,3,0,0,3,0,0,191079,76000,TRUE
0,0,3,321,0,0,0,1,0,0,4618,24000,TRUE
1,0,0,75,0,0,0,5,0.688494,0,61647,30000,TRUE
3,0,0,33,3,0,0,2,0.996667,0,2500,23261,TRUE
4,0,0,90,0,0,1,7,0.763077,0,35614,45000,TRUE
5,0,0,115,2,0,0,6,0.600674,0,194649,35000,TRUE
3,0,0,224,1,0,0,5,0.518222,0,26751,26300,TRUE
1,0,2,130,2,0,0,2,0.716207,0,2900,38000,TRUE
3,0,2,165,1,0,0,0,0,0,0,60000,TRUE
3,0,0,77,4,0,0,13,0.832973,0,49766,39000,TRUE
0,0,0,196,5,0,0,1,0,0,10932,12000,TRUE
2,0,2,110,5,0,0,2,1.51333,0,11063,29916,FALSE
11,0,0,50,42,0,1,11,0.886985,0,31504,50000,TRUE
1,0,0,361,0,0,0,8,0.0740702,0,265472,80000,TRUE
2,0,1,96,5,0,1,1,0,0,16799,10000,FALSE
9,1,2,228,0,0,0,2,0,0,0,56000,FALSE
13,0,0,316,22,0,0,10,0.649706,0,136854,47750,TRUE
14,0,0,194,22,0,0,14,0.831099,0,54625,30000,TRUE
4,0,1,112,3,0,0,4,0.702632,0,1520,30000,TRUE
11,0,11,210,3,0,0,4,0.823333,0,32498,75000,TRUE
1,0,1,55,0,0,0,1,0,0,200,20000,TRUE
3,0,4,283,0,0,0,6,0,0,291533,50000,TRUE
1,0,5,155,1,0,0,0,0,0,0,20000,FALSE
1,0,7,179,4,0,0,15,0,0,29491,20000,FALSE
6,0,1,203,4,0,0,5,0.439683,0,24015,70000,TRUE
11,0,0,141,4,0,0,36,0.858082,0,136679,45000,TRUE
7,0,0,93,7,0,0,10,0.957619,0,308412,60000,TRUE
1,0,4,191,0,0,0,2,0,0,12544,0,FALSE
3,0,0,95,1,0,1,3,0.9592,0,1250,32000,TRUE
6,0,4,444,3,0,0,7,0.521739,0,24100,90000,TRUE
7,0,0,194,0,0,0,6,0.887917,0,161353,78000,TRUE
2,0,6,221,1,0,0,0,0,0,0,1400,FALSE
6,0,1,182,1,0,0,10,0,0,32913,1164,TRUE
2,0,0,105,2,0,0,4,0.210478,0,12980,25000,TRUE
7,0,1,113,0,0,1,3,0,0,19519,1600,TRUE
5,0,4,168,5,0,0,17,0.681481,0,26720,12800,TRUE
4,0,1,136,1,0,0,7,0.911667,0,22675,45000,TRUE
3,0,0,31,1,0,0,3,0.410811,0,7400,13500,TRUE
2,0,2,112,2,0,1,3,1.23,0,9800,2500,FALSE
3,0,0,116,0,0,0,5,0.256066,0,221203,215000,TRUE
4,0,2,119,6,0,0,5,0.846617,0,5646,40000,TRUE
5,0,1,170,3,0,0,4,0.912857,0,203366,4000,TRUE
3,0,3,250,1,0,0,4,0.141818,0,17107,32000,TRUE
4,0,1,74,11,0,0,11,0.877879,0,65098,70000,TRUE
18,0,0,115,3,0,1,36,0.659725,0,229533,57200,TRUE
3,1,1,343,7,0,0,2,0,0,15667,29514,FALSE
0,0,7,114,0,0,0,8,0.834,0,31241,30000,TRUE
12,0,4,115,1,0,0,19,0.70525,0,51330,52000,TRUE
10,0,0,95,4,0,0,31,0.75041,0,140682,40000,TRUE
5,0,6,145,1,0,0,2,0,0,0,65000,FALSE
1,0,2,150,0,0,0,11,0.714834,0,19100,50000,TRUE
1,0,0,109,0,0,0,9,0.00625,0,30850,50000,TRUE
4,0,3,237,8,0,0,6,0.468571,0,113400,60000,TRUE
3,0,0,345,0,0,0,1,0.15,0,300,36000,TRUE
0,0,2,74,4,0,0,0,0,0,0,48000,FALSE
7,0,3,88,1,0,2,6,1.02118,0,26963,29000,TRUE
2,0,2,217,3,0,0,2,0,0,18788,40000,TRUE
5,0,1,265,3,0,0,4,0,0,31248,40000,TRUE
4,0,3,90,4,0,1,7,0.548444,0,39373,34000,FALSE
3,0,2,142,0,0,0,9,0.582872,0,31955,45000,TRUE
9,0,0,92,1,0,1,5,0,0,164175,40000,TRUE
4,0,4,160,0,0,0,4,0.843464,0,29958,52000,TRUE
4,0,4,149,0,0,1,11,0,0,29651,20000,TRUE
4,0,0,32,0,0,0,5,0.135696,0,14783,50000,TRUE
3,0,1,216,2,0,0,4,0.667647,0,6567,40000,TRUE
4,0,0,288,1,0,0,6,0.896859,0,37933,170000,TRUE
10,0,2,322,1,0,0,8,0.842174,0,26529,55000,TRUE
5,0,1,47,5,0,0,4,0,0,14442,42000,TRUE
3,0,3,118,2,0,0,2,0,0,63880,30000,TRUE
5,0,0,44,0,0,0,4,0.925172,0,5843,12000,TRUE
4,0,7,82,2,0,0,6,0.931579,0,73391,60000,TRUE
5,0,0,88,3,0,0,2,0,0,14316,40000,TRUE
4,0,7,266,2,0,0,3,0.994419,0,2150,28000,TRUE
8,0,0,237,5,0,0,6,0.148667,0,9927,83000,TRUE
5,0,0,335,0,0,0,5,0.8788,0,37682,43000,TRUE
5,0,5,175,9,1,0,8,0.0275172,0,43075,51400,TRUE
9,0,6,240,0,0,0,8,0.720215,0,85653,65000,TRUE
2,0,1,360,9,0,0,2,0.374444,0,900,31803,TRUE
2,0,0,13,0,0,0,1,1.13,0,500,7200,FALSE
13,0,3,324,1,0,1,5,0,0,9713,24000,TRUE
2,0,0,70,0,0,0,3,0.9805,0,30710,28000,TRUE
3,0,1,283,0,0,0,4,0.900937,0,131942,60000,TRUE
1,0,7,286,0,0,0,1,0,0,21481,57000,TRUE
4,0,0,319,2,0,0,4,0.969333,0,245248,69500,TRUE
11,0,1,236,1,0,0,14,0.740346,0,44693,50001,TRUE
6,0,0,88,1,0,0,25,1.02124,0,94406,46000,TRUE
9,0,0,361,0,0,0,7,0.118235,0,194675,84000,TRUE
4,0,7,272,4,0,0,2,0,0,23480,45000,TRUE
3,0,0,37,1,0,0,2,0.847419,0,3100,22000,TRUE
5,0,1,152,1,0,0,7,0.894629,0,28050,45000,TRUE
4,0,0,276,0,0,0,9,0.91972,0,22192,19000,TRUE
18,0,1,119,13,0,0,10,1.03273,0,31139,31000,FALSE
5,0,1,219,1,0,0,2,0,0,25402,26000,TRUE
1,0,5,127,3,0,0,0,0,0,0,80000,FALSE
3,0,0,154,1,0,0,6,0.5245,0,83958,40000,TRUE
4,0,7,196,4,0,1,3,0,0,16651,70000,TRUE
1,0,1,396,4,0,0,2,0.519355,1,1550,34000,TRUE
6,0,3,214,4,0,0,19,0.975,0,58132,45000,TRUE
4,0,0,131,2,0,0,10,0.976527,0,134294,58000,TRUE
2,0,2,111,3,0,0,5,0.531111,0,29831,52000,TRUE
3,0,2,66,5,0,0,2,1.02238,0,12973,45000,TRUE
5,0,7,114,1,0,0,3,0,0,19484,32000,TRUE
2,0,0,100,2,0,0,3,0.0973958,0,19100,31200,TRUE
3,0,1,94,0,0,0,12,0.745288,0,14645,3500,TRUE
5,0,1,329,4,0,1,5,0.848148,2,325367,50000,TRUE
1,0,2,156,2,0,0,3,0.27,0,17732,22000,TRUE
2,0,2,235,2,0,0,2,0.166389,0,3600,30500,TRUE
7,0,2,221,0,0,0,6,0.284314,0,36110,108000,TRUE
6,0,0,119,10,0,0,4,0.986028,0,37915,56000,TRUE
3,0,2,182,0,0,0,8,0.995368,0,104952,70000,TRUE
15,0,0,408,4,0,0,14,0.248134,0,62935,74000,TRUE
14,0,0,315,25,0,0,34,0.750213,0,150904,50000,TRUE
4,0,0,165,2,0,2,18,0.898424,0,113481,76000,TRUE
0,0,7,269,2,1,0,11,0,0,54148,38000,TRUE
13,0,0,384,1,0,0,22,0.439052,0,718030,112000,TRUE
2,0,0,191,1,0,0,7,0.275472,0,191926,51400,TRUE
9,0,0,63,0,0,0,16,1.00029,0,95451,0,TRUE
2,0,7,260,0,0,1,1,0,0,17460,65000,FALSE
1,0,2,152,0,0,1,10,0.702,0,60243,25000,TRUE
9,0,0,150,0,0,0,9,0.285661,0,334718,76000,TRUE
2,0,0,201,3,0,0,2,0,0,45332,2500,TRUE
2,0,3,121,2,0,2,4,1.22667,0,87777,44000,TRUE
8,0,0,138,8,0,0,15,0.473583,0,70002,30000,TRUE
1,0,1,183,1,0,3,18,0.932996,0,65399,75000,TRUE
6,1,0,157,1,0,0,7,1.792,0,123565,31200,TRUE
9,0,1,84,1,0,0,6,0,0,43701,30000,TRUE
9,0,0,119,0,0,0,11,0.154713,0,182864,75000,TRUE
3,0,0,227,0,0,1,8,0.408236,0,122476,60000,TRUE
0,0,0,392,0,0,0,1,0.0285,0,20000,100000,TRUE
0,0,1,21,1,0,0,0,0,0,0,25000,TRUE
4,0,0,108,1,0,0,8,0.678112,0,74010,32000,TRUE
4,0,0,146,0,0,0,12,0.138049,0,60328,40000,TRUE
3,0,0,100,2,0,0,10,0.642713,0,25300,65500,TRUE
3,0,0,114,2,0,0,1,0,0,8504,80000,TRUE
6,0,0,130,6,0,0,17,0.675092,0,82697,35000,TRUE
11,0,0,220,3,0,0,18,0.779405,0,77256,45000,TRUE
9,0,0,182,1,0,0,8,0.898844,0,47303,60000,TRUE
0,0,3,54,6,0,0,1,0,0,9616,45000,TRUE
9,0,4,85,10,1,0,16,2.155,0,49346,80000,TRUE
1,0,10,191,2,1,0,1,0.923333,0,300,72000,TRUE
3,1,0,274,1,0,1,2,0,0,13326,60000,FALSE
1,0,5,161,2,0,0,6,0.507249,0,22662,52000,TRUE
1,0,0,87,8,0,0,1,1.456,0,500,23000,FALSE
3,0,3,253,7,0,0,3,0.893684,0,44413,100000,TRUE
11,0,0,291,4,0,0,8,0.198431,0,61166,45000,TRUE
11,0,2,124,4,0,0,17,0,0,27403,40000,TRUE
8,0,0,143,7,0,0,18,0.5305,0,41455,18000,TRUE
11,0,2,282,2,0,0,11,0.513034,0,134698,30000,TRUE
9,0,0,278,4,0,0,16,0.739079,0,73167,40000,TRUE
1,0,6,191,0,0,0,4,0,0,42873,34000,TRUE
3,0,0,111,0,0,0,20,0.110054,0,67753,45000,TRUE
7,0,6,172,1,0,0,6,0,0,13250,24000,TRUE
7,0,0,91,0,0,0,14,0.808323,0,134138,20000,TRUE
2,0,3,105,3,0,0,6,1.17,0,14917,25000,TRUE
15,0,0,248,2,0,0,12,0.623763,0,505607,120000,TRUE
1,0,0,158,0,0,0,4,0.00928775,0,29971,28000,TRUE
1,0,2,292,0,0,0,1,0,0,12499,20000,TRUE
9,0,1,122,3,0,0,12,0.773023,0,108626,150000,TRUE
2,0,10,145,0,0,0,0,0,0,0,28000,FALSE
2,0,4,320,1,0,0,3,0.678,0,43481,78000,TRUE
13,0,0,275,6,0,0,19,0.765474,0,509942,104000,TRUE
6,0,0,159,4,0,0,12,0.416715,0,753086,150000,TRUE
1,0,0,103,0,0,0,4,0,0,15419,22000,TRUE
13,0,0,232,0,0,0,15,0.578457,0,59837,113440,TRUE
9,0,3,124,9,0,1,9,0.700282,0,44210,40000,TRUE
13,0,2,272,5,0,0,12,0.508392,0,17927,40000,TRUE
2,0,5,322,1,0,0,2,1.02664,0,1051,25000,TRUE
1,0,0,286,1,0,0,6,0.137123,0,154903,285000,TRUE
4,0,0,126,7,0,0,6,0.335504,0,77486,56969,TRUE
6,0,2,266,4,0,0,6,0.316489,0,30619,26000,TRUE
9,0,0,76,2,0,0,7,0.0291803,0,53459,42000,TRUE
6,0,0,174,1,0,0,9,0.551527,0,49339,65000,TRUE
6,0,6,195,9,0,0,4,0.569524,0,46265,60792,TRUE
1,0,0,176,2,0,0,1,0,0,500,41000,TRUE
2,0,0,268,0,0,0,2,0,0,9500,56000,TRUE
3,0,12,210,5,3,0,0,0,0,0,45000,FALSE
4,0,4,74,0,0,1,1,0,0,12696,15840,FALSE
7,0,2,219,0,0,1,5,0.66625,0,23651,38000,TRUE
14,0,0,136,4,0,0,18,0.623045,0,77470,79728,TRUE
4,0,0,284,0,0,0,5,0.934167,0,40471,50000,TRUE
3,0,0,226,0,0,0,6,0.926542,0,59271,62000,TRUE
2,0,1,230,2,0,0,4,0.410909,0,48519,60000,TRUE
2,0,3,259,4,0,0,1,0,0,20908,28000,TRUE
1,0,3,196,1,0,0,0,0,0,0,27000,FALSE
1,0,3,326,0,0,1,6,0,0,186928,34000,TRUE
8,0,1,52,18,0,0,7,0.511429,0,20611,25000,TRUE
3,0,0,10,1,0,0,1,0.184667,0,1500,10000,TRUE
5,0,0,132,1,0,0,12,0.967538,0,84810,44000,TRUE
6,0,0,185,2,0,0,5,0.259,0,33334,42000,TRUE
2,0,0,120,0,0,0,7,0.533029,0,135948,47000,TRUE
1,0,0,38,6,0,0,2,0,0,40739,36000,TRUE
5,0,0,280,0,0,0,25,0.608095,0,90291,70000,TRUE
0,0,1,105,1,0,0,2,1.03015,0,6800,39000,TRUE
6,0,1,356,3,0,1,8,1.08366,0,196317,60000,TRUE
1,0,2,240,0,0,0,2,0.8808,0,197528,58000,TRUE
3,0,3,258,1,0,0,4,0.484571,0,281690,57000,TRUE
6,0,2,236,0,0,0,11,0,0,43641,30000,TRUE
3,0,0,194,1,0,0,3,0.459062,0,3200,70000,TRUE
7,0,0,303,1,0,0,8,0.603495,0,48453,56000,TRUE
1,0,0,61,3,0,0,5,0.684014,0,14700,75000,TRUE
2,0,0,164,1,0,0,11,0.758282,0,321461,98700,TRUE
1,0,0,90,0,0,0,2,0.746857,0,3500,50000,TRUE
6,0,2,198,3,0,0,4,0,0,46606,34000,TRUE
7,0,1,288,1,1,0,14,0,0,100432,25000,TRUE
4,0,0,184,2,0,0,7,0.938736,0,20958,26000,TRUE
7,0,0,101,2,0,0,8,0.733191,0,33743,43500,TRUE
6,0,0,164,3,0,0,12,0.466617,0,318690,200000,TRUE
4,0,2,289,2,0,0,4,0.826522,0,2300,75450,TRUE
0,0,7,243,5,1,0,2,0,0,60242,45000,TRUE
2,0,1,226,0,0,0,2,0.82875,0,4000,30000,TRUE
4,0,0,352,0,0,0,16,0.695399,0,237999,94000,TRUE
6,0,1,161,3,0,0,6,0.304109,0,28957,55000,TRUE
6,0,0,108,4,0,0,8,0.494719,0,170027,40000,TRUE
3,0,7,52,1,0,0,10,0.893333,0,34966,37258,TRUE
3,0,1,197,3,0,0,6,1.01306,0,58138,65000,TRUE
1,0,1,333,0,0,0,2,0,0,2000,4500,FALSE
3,0,0,86,0,0,1,8,0.358864,0,279622,70720,TRUE
3,0,2,323,0,0,0,6,0.613333,0,46412,40800,TRUE
1,0,5,77,1,0,0,0,0,0,0,1200,FALSE
15,0,1,246,6,0,0,16,0.857001,0,92825,45000,TRUE
4,0,0,40,0,0,0,4,1.02895,0,36320,31262,TRUE
5,0,0,62,0,0,0,6,0.341483,0,23600,140000,TRUE
3,0,1,352,0,0,0,3,0.964,0,24767,39000,TRUE
4,0,2,240,1,0,0,3,1.39,0,25470,72000,FALSE
5,0,0,102,2,0,0,8,1.06286,0,45342,15000,TRUE
2,0,0,241,0,0,0,10,0.755718,0,30008,36000,TRUE
9,0,0,278,0,0,0,17,0.907716,0,175656,165800,TRUE
5,0,2,161,1,0,0,7,0.91,0,14750,38000,TRUE
2,0,0,140,0,0,0,2,0.00156522,0,11500,150000,TRUE
4,0,0,138,0,0,0,4,0.786216,0,31456,58000,TRUE
